2014-12-29 17:11:39.726	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration timezone -> org.hibernate.type.TimeZoneType@12a0fe1b
2014-12-29 17:11:39.726	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@12a0fe1b
2014-12-29 17:11:39.727	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration class -> org.hibernate.type.ClassType@57bb6961
2014-12-29 17:11:39.728	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.lang.Class -> org.hibernate.type.ClassType@57bb6961
2014-12-29 17:11:39.730	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@5538f906
2014-12-29 17:11:39.731	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@5538f906
2014-12-29 17:11:39.731	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@753d011
2014-12-29 17:11:39.733	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@cbab78f
2014-12-29 17:11:39.734	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration binary -> org.hibernate.type.BinaryType@5b019cc2
2014-12-29 17:11:39.734	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration byte[] -> org.hibernate.type.BinaryType@5b019cc2
2014-12-29 17:11:39.735	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration [B -> org.hibernate.type.BinaryType@5b019cc2
2014-12-29 17:11:39.736	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@5c0258ab
2014-12-29 17:11:39.737	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@5c0258ab
2014-12-29 17:11:39.737	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@5c0258ab
2014-12-29 17:11:39.738	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration image -> org.hibernate.type.ImageType@56a36bf7
2014-12-29 17:11:39.739	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration characters -> org.hibernate.type.CharArrayType@40b666bb
2014-12-29 17:11:39.740	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration char[] -> org.hibernate.type.CharArrayType@40b666bb
2014-12-29 17:11:39.740	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration [C -> org.hibernate.type.CharArrayType@40b666bb
2014-12-29 17:11:39.742	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@6dde233d
2014-12-29 17:11:39.742	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@6dde233d
2014-12-29 17:11:39.742	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@6dde233d
2014-12-29 17:11:39.744	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration text -> org.hibernate.type.TextType@5922da6a
2014-12-29 17:11:39.745	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration ntext -> org.hibernate.type.NTextType@601df897
2014-12-29 17:11:39.749	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration blob -> org.hibernate.type.BlobType@1ca10013
2014-12-29 17:11:39.750	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@1ca10013
2014-12-29 17:11:39.750	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@3fb3455d
2014-12-29 17:11:39.755	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration clob -> org.hibernate.type.ClobType@16138ce2
2014-12-29 17:11:39.755	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@16138ce2
2014-12-29 17:11:39.759	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration nclob -> org.hibernate.type.NClobType@7e96cc33
2014-12-29 17:11:39.759	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@7e96cc33
2014-12-29 17:11:39.760	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@79c06e97
2014-12-29 17:11:39.761	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@6a8a9ea5
